step,seed0,seed1,seed2,seed3,seed4,seed5,meanfield
1.450000000000000000e+05,2.543434379601616335e+00,2.531733328067248046e+00,2.504051351035161410e+00,2.482308569882095917e+00,2.530894897285988598e+00,2.523502013072246974e+00,2.666977728651271917e+00
1.460000000000000000e+05,2.547305338164808308e+00,2.534798456004462075e+00,2.507399300319490987e+00,2.486095753377161266e+00,2.535762789573614562e+00,2.530363025943823896e+00,2.672671270730804238e+00
1.470000000000000000e+05,2.550457965942922733e+00,2.539052752381573352e+00,2.511937182964965487e+00,2.490390225869940632e+00,2.540287566283410570e+00,2.535955583200275143e+00,2.678352317135218819e+00
1.480000000000000000e+05,2.554731921588225596e+00,2.542560609862195786e+00,2.515848546969844168e+00,2.493059290568877984e+00,2.544087794673686620e+00,2.539112482217090516e+00,2.684020938561811676e+00
1.490000000000000000e+05,2.558733528876449892e+00,2.548223665217404843e+00,2.521368559180501290e+00,2.496859575248157270e+00,2.548169346994816564e+00,2.544961152546893146e+00,2.689677205027423579e+00
1.500000000000000000e+05,2.564134500033605768e+00,2.554157941340582827e+00,2.525233379330854788e+00,2.500445244395948841e+00,2.552213829231385400e+00,2.549696582533190981e+00,2.695321185877901371e+00
1.510000000000000000e+05,2.568357059127677644e+00,2.558717547848880614e+00,2.529285792463443538e+00,2.505055390623198708e+00,2.557282979340897544e+00,2.553075334343284375e+00,2.700952949797385205e+00
1.520000000000000000e+05,2.572612145753345736e+00,2.563534613188480638e+00,2.533337936317870742e+00,2.510045814710277767e+00,2.560894209088086626e+00,2.557622830386445667e+00,2.706572564817426141e+00
1.530000000000000000e+05,2.577228545115802572e+00,2.567956915680040364e+00,2.537225282003124693e+00,2.515081963619103078e+00,2.564123742237993220e+00,2.562410343962378434e+00,2.712180098325940758e+00
1.540000000000000000e+05,2.580581712025553642e+00,2.573770522385375958e+00,2.541353807830059708e+00,2.518774918843867727e+00,2.568082066768673677e+00,2.565698776788506219e+00,2.717775617076000572e+00
1.550000000000000000e+05,2.584597590568776582e+00,2.579118851399675449e+00,2.546014079801033780e+00,2.522367251484832096e+00,2.573241361579603037e+00,2.569776287138180848e+00,2.723359187194467346e+00
1.560000000000000000e+05,2.588641538689758548e+00,2.582106095020401781e+00,2.549961539603383009e+00,2.526989957287888444e+00,2.577561150525219169e+00,2.574369690569333624e+00,2.728930874190471645e+00
1.570000000000000000e+05,2.593896305727443341e+00,2.587728145185464346e+00,2.555532811238661495e+00,2.531413419701960876e+00,2.581054293177499126e+00,2.578185173265712837e+00,2.734490742963740395e+00
1.580000000000000000e+05,2.597486622869951134e+00,2.591302054066829008e+00,2.559323164010283147e+00,2.537693676481890481e+00,2.588987464695582830e+00,2.582363838883591889e+00,2.740038857812778339e+00
1.590000000000000000e+05,2.603264986504493450e+00,2.595202976003018414e+00,2.562990966082442146e+00,2.542091696303022008e+00,2.593760023889848831e+00,2.586644584272385750e+00,2.745575282442903386e+00
1.600000000000000000e+05,2.607507916231157630e+00,2.598176292664441167e+00,2.567817755937883195e+00,2.548271926981844793e+00,2.597358978228427429e+00,2.591214841171639360e+00,2.751100079974141188e+00
1.610000000000000000e+05,2.613395084414006586e+00,2.603216638379735937e+00,2.571306224629489989e+00,2.553602262401903911e+00,2.600404990378484715e+00,2.596352173862384038e+00,2.756613312948981598e+00
1.620000000000000000e+05,2.617209738694189269e+00,2.610543157561447281e+00,2.574260357281307865e+00,2.556824570589864454e+00,2.603958607994036889e+00,2.599888810119747706e+00,2.762115043340001463e+00
1.630000000000000000e+05,2.622753671482765281e+00,2.614742916297655650e+00,2.578606141628915438e+00,2.560946410509655102e+00,2.607437842307201326e+00,2.606155377345567903e+00,2.767605332557351527e+00
1.640000000000000000e+05,2.626013001588636264e+00,2.618692147824221994e+00,2.584222071312541225e+00,2.563985229132791588e+00,2.609951937199442185e+00,2.609478030379585700e+00,2.773084241456116761e+00
1.650000000000000000e+05,2.630106831713615811e+00,2.621280349931947029e+00,2.587512334689900939e+00,2.569427765619590076e+00,2.614847470373627747e+00,2.614683958813996068e+00,2.778551830343549689e+00
1.660000000000000000e+05,2.635656741436096961e+00,2.625990345416329586e+00,2.592915303731463617e+00,2.573977268263822005e+00,2.618952902529409599e+00,2.618006927090954061e+00,2.784008158986178927e+00
1.670000000000000000e+05,2.641256648066662827e+00,2.630483420216157775e+00,2.596696480071307267e+00,2.576254909153218531e+00,2.623085278469267756e+00,2.622923330264317787e+00,2.789453286616796479e+00
1.680000000000000000e+05,2.644984869149014539e+00,2.634568825705831063e+00,2.600218229345630405e+00,2.580447041639587713e+00,2.626229627391631016e+00,2.626135740703851695e+00,2.794887271941327356e+00
1.690000000000000000e+05,2.649539237175680739e+00,2.639443245911468505e+00,2.604693757245774233e+00,2.584193328291699565e+00,2.631483836239914886e+00,2.630166809845190468e+00,2.800310173145580617e+00
1.700000000000000000e+05,2.651779043434395078e+00,2.642672664186493048e+00,2.608529145605826383e+00,2.589184569735710983e+00,2.634879558606596284e+00,2.633086640581457250e+00,2.805722047901889393e+00
1.710000000000000000e+05,2.654227175957583285e+00,2.647229502550636493e+00,2.612937101422329267e+00,2.592095134783107824e+00,2.638233490449680918e+00,2.637226754078371371e+00,2.811122953375637668e+00
1.720000000000000000e+05,2.657159711381873013e+00,2.652138968984109280e+00,2.616757173196953890e+00,2.597525881770123668e+00,2.642640427263369229e+00,2.640578825018345288e+00,2.816512946231677361e+00
1.730000000000000000e+05,2.662191925620560173e+00,2.655723224559145557e+00,2.620359126670503969e+00,2.601189473525760576e+00,2.646906919284472970e+00,2.643790263673412966e+00,2.821892082640641508e+00
1.740000000000000000e+05,2.666025326895105074e+00,2.663142008585399623e+00,2.625723952193440347e+00,2.604842196196683446e+00,2.654040651364201864e+00,2.649897614166560000e+00,2.827260418285148180e+00
1.750000000000000000e+05,2.670346439772365521e+00,2.666504940317041772e+00,2.628480274173718545e+00,2.607624452411475779e+00,2.659292070695137955e+00,2.654590019503223264e+00,2.832618008365907158e+00
1.760000000000000000e+05,2.673879998798782687e+00,2.671909089697444895e+00,2.632084870111506270e+00,2.610362362213734411e+00,2.664446189970483214e+00,2.657325126966932682e+00,2.837964907607720910e+00
1.770000000000000000e+05,2.678220991564852049e+00,2.676212107426176878e+00,2.634902618093967863e+00,2.615107682487054497e+00,2.669514688185294915e+00,2.660555289498212961e+00,2.843301170265391420e+00
1.780000000000000000e+05,2.681947204492681092e+00,2.681017443686143142e+00,2.638714455906750800e+00,2.619069018873840804e+00,2.671528810904872042e+00,2.662764466849027123e+00,2.848626850129528876e+00
1.790000000000000000e+05,2.685295112644003890e+00,2.683952843914835462e+00,2.643056965870219432e+00,2.621789257545398044e+00,2.674703522538695033e+00,2.666842968662423541e+00,2.853942000532264878e+00
1.800000000000000000e+05,2.688931682983809246e+00,2.687233954494429256e+00,2.647440000495204337e+00,2.625200113672746749e+00,2.678138621066592062e+00,2.670280211345140042e+00,2.859246674352875495e+00
1.810000000000000000e+05,2.692872380132631527e+00,2.692230481057188207e+00,2.651645982312938798e+00,2.630594226902375432e+00,2.681399904847320048e+00,2.674645881080379706e+00,2.864540924023311508e+00
1.820000000000000000e+05,2.696582275567388276e+00,2.695999820054187701e+00,2.655399827243017263e+00,2.632882262958541997e+00,2.686858816659211779e+00,2.678394972460777623e+00,2.869824801533641168e+00
1.830000000000000000e+05,2.701174038528236121e+00,2.700183551258051651e+00,2.659864481046823048e+00,2.636969890026815033e+00,2.690912961728910258e+00,2.682695867924575595e+00,2.875098358437405022e+00
1.840000000000000000e+05,2.705780947537061998e+00,2.705845576225408777e+00,2.664342472153539809e+00,2.640044684808315001e+00,2.695010220067782125e+00,2.689989175458406656e+00,2.880361645856887254e+00
1.850000000000000000e+05,2.708874437674253066e+00,2.708625877254703163e+00,2.669215377084213969e+00,2.642764326158012267e+00,2.699120802080663406e+00,2.694653552397437757e+00,2.885614714488299093e+00
1.860000000000000000e+05,2.712628248651628216e+00,2.711731286761236870e+00,2.674887914803038225e+00,2.646328169183415291e+00,2.703861153663518202e+00,2.696990094720175701e+00,2.890857614606885839e+00
1.870000000000000000e+05,2.715853364606006348e+00,2.715876388281431630e+00,2.677427801983217392e+00,2.650230892662997828e+00,2.709906758525582049e+00,2.700872814759149865e+00,2.896090396071948181e+00
1.880000000000000000e+05,2.719961901233092672e+00,2.720022320273337346e+00,2.683553729942810495e+00,2.653429542106760852e+00,2.712887758898637980e+00,2.706119835703327148e+00,2.901313108331789348e+00
1.890000000000000000e+05,2.722499144367314994e+00,2.726026113682061158e+00,2.687271480901034515e+00,2.658362214467329565e+00,2.718731998264735772e+00,2.710249533611331696e+00,2.906525800428580553e+00
1.900000000000000000e+05,2.725886709018821907e+00,2.730217546975407306e+00,2.691103686633392389e+00,2.662436541754522157e+00,2.721566763031419534e+00,2.713996655693160065e+00,2.911728521003154491e+00
1.910000000000000000e+05,2.731409494743737731e+00,2.734523642625749318e+00,2.695004367148555513e+00,2.665565454064305229e+00,2.723811914076739615e+00,2.717102964918532315e+00,2.916921318299721566e+00
1.920000000000000000e+05,2.733943426146831612e+00,2.737659603651520612e+00,2.698942162929476307e+00,2.669887310483346710e+00,2.727436656030676865e+00,2.721370570151524948e+00,2.922104240170515066e+00
1.930000000000000000e+05,2.736777695128827848e+00,2.740982050449925822e+00,2.702685886120900438e+00,2.673570356361906875e+00,2.729728887346150046e+00,2.724535676593325739e+00,2.927277334080363946e+00
1.940000000000000000e+05,2.740050795482716683e+00,2.744218905375964912e+00,2.707236627294477671e+00,2.677635695812432992e+00,2.732788902781239759e+00,2.728894435241695060e+00,2.932440647111196341e+00
1.950000000000000000e+05,2.743889819977660682e+00,2.747507734611789321e+00,2.710029823938820304e+00,2.680494662055697308e+00,2.735773405049697349e+00,2.732274834623159343e+00,2.937594225966472017e+00
1.960000000000000000e+05,2.746312496252523161e+00,2.751973662187205516e+00,2.713401905043828499e+00,2.684134944669962941e+00,2.738753960107005891e+00,2.735518169224628426e+00,2.942738116975550433e+00
1.970000000000000000e+05,2.748679721103564066e+00,2.757609020932921151e+00,2.719850621217217324e+00,2.687768148156556514e+00,2.742226868559447528e+00,2.740627380290558968e+00,2.947872366097990859e+00
1.980000000000000000e+05,2.754172127098600598e+00,2.762260814330157466e+00,2.722718228350466507e+00,2.691083016087739921e+00,2.744526621038688052e+00,2.744682347539405765e+00,2.952997018927786321e+00
1.990000000000000000e+05,2.758010533236863182e+00,2.766497802669257933e+00,2.725936811348168565e+00,2.698734903733449375e+00,2.747926744416114619e+00,2.750197330425106834e+00,2.958112120697537151e+00
2.000000000000000000e+05,2.761850794794449726e+00,2.768994044936108345e+00,2.730119165437478568e+00,2.702776630436604766e+00,2.753386601063619210e+00,2.753278137918391710e+00,2.963217716282558367e+00
2.010000000000000000e+05,2.766081658884723460e+00,2.773553569468966362e+00,2.734341423296238638e+00,2.706081342594768291e+00,2.756871274489794299e+00,2.759292079092731775e+00,2.968313850204927995e+00
2.020000000000000000e+05,2.769408249706773795e+00,2.777046395600889728e+00,2.739772144402718546e+00,2.709317077069534729e+00,2.760940857867342224e+00,2.762910329598291082e+00,2.973400566637473652e+00
2.030000000000000000e+05,2.774477120534063701e+00,2.780727237055345746e+00,2.742411935838926951e+00,2.711760464618262922e+00,2.763923486655690098e+00,2.766753695152807335e+00,2.978477909407701851e+00
2.040000000000000000e+05,2.781626709831330757e+00,2.785346108668453446e+00,2.746169146469491729e+00,2.714340294957727995e+00,2.769745971468165369e+00,2.771127855005082186e+00,2.983545922001666906e+00
2.050000000000000000e+05,2.787547816013142832e+00,2.787851518472600709e+00,2.750884227769241797e+00,2.717078036078390824e+00,2.774034831190225869e+00,2.775154086091728978e+00,2.988604647567784323e+00
2.060000000000000000e+05,2.791050277354078624e+00,2.791510995654949312e+00,2.755655179147125544e+00,2.721025514118614375e+00,2.777660411685247688e+00,2.778493823545671315e+00,2.993654128920587798e+00
2.070000000000000000e+05,2.794272758643526977e+00,2.795959913119253848e+00,2.759041710191960650e+00,2.724058488034422965e+00,2.781911481000209907e+00,2.782371147195045413e+00,2.998694408544432477e+00
2.080000000000000000e+05,2.798940985877328202e+00,2.801223883627339095e+00,2.763369105551699345e+00,2.727128113723963132e+00,2.786535819424873939e+00,2.785367927675573174e+00,3.003725528597140482e+00
2.090000000000000000e+05,2.801910891985682994e+00,2.805263601109294846e+00,2.766251732184668466e+00,2.730445876190715992e+00,2.790071307711628812e+00,2.789839704833964262e+00,3.008747530913599366e+00
2.100000000000000000e+05,2.804623079514254602e+00,2.807643261995950823e+00,2.770005738167407472e+00,2.732922559846317601e+00,2.792317285532569748e+00,2.793081432624619609e+00,3.013760457009302840e+00
2.110000000000000000e+05,2.808929884990543968e+00,2.812482600160807422e+00,2.774453562261833817e+00,2.737537667043476564e+00,2.794375723186947269e+00,2.798631719186248201e+00,3.018764348083843974e+00
2.120000000000000000e+05,2.811248991507834027e+00,2.817208047250195246e+00,2.777419395509851174e+00,2.740551913453506128e+00,2.798137538037743344e+00,2.800954443760283574e+00,3.023759245024356890e+00
2.130000000000000000e+05,2.814806323520543607e+00,2.820349377511750966e+00,2.780739416103521489e+00,2.743314340392503325e+00,2.800461331125601028e+00,2.804540623590840109e+00,3.028745188408909605e+00
2.140000000000000000e+05,2.818258732775154041e+00,2.824294072638606767e+00,2.785242556480492127e+00,2.746069161785516410e+00,2.804549156803397558e+00,2.807894818858628128e+00,3.033722218509848023e+00
2.150000000000000000e+05,2.821268610428783852e+00,2.826954233198870181e+00,2.788958803361249572e+00,2.748546879374429430e+00,2.809618130189940111e+00,2.810821765061323863e+00,3.038690375297093293e+00
2.160000000000000000e+05,2.825081161092930504e+00,2.831845047296961404e+00,2.793122237401183927e+00,2.752120540584885866e+00,2.813197550775516032e+00,2.815039350249570749e+00,3.043649698441390328e+00
2.170000000000000000e+05,2.828016432197282715e+00,2.834846730804029935e+00,2.796715615519011155e+00,2.754818647899650585e+00,2.817218789881132945e+00,2.818391520324810884e+00,3.048600227317514122e+00
2.180000000000000000e+05,2.832146050447187591e+00,2.837972674846410470e+00,2.798573023723873288e+00,2.757541757709236929e+00,2.820829848318065824e+00,2.822468361855787311e+00,3.053542001007427231e+00
2.190000000000000000e+05,2.836652471621853966e+00,2.843958443049160678e+00,2.802278541273247381e+00,2.761319246475086420e+00,2.826306529506138698e+00,2.827725501163696364e+00,3.058475058303395056e+00
2.200000000000000000e+05,2.840179469978179050e+00,2.846338838723556641e+00,2.805773438938515607e+00,2.764807874972025736e+00,2.829335455759030005e+00,2.830161281449390831e+00,3.063399437711057161e+00
2.210000000000000000e+05,2.843132412834586287e+00,2.849939347006913426e+00,2.808507161874047586e+00,2.768842628976969422e+00,2.831718053782146249e+00,2.833268891261470301e+00,3.068315177452455522e+00
2.220000000000000000e+05,2.847023928491696498e+00,2.856814479039799348e+00,2.812821403315334035e+00,2.771297195239907474e+00,2.835772606501942406e+00,2.837427025572403227e+00,3.073222315469021027e+00
2.230000000000000000e+05,2.851716354301450540e+00,2.859818036231390970e+00,2.815802232009542383e+00,2.774188345084575680e+00,2.840974704545912832e+00,2.842228491914995825e+00,3.078120889424519557e+00
2.240000000000000000e+05,2.854775788518638002e+00,2.862587755939588696e+00,2.820717649075163092e+00,2.777614024683460414e+00,2.843435646715776866e+00,2.848844473009034317e+00,3.083010936707955452e+00
2.250000000000000000e+05,2.858838915859180929e+00,2.865387507324373306e+00,2.823197251200497249e+00,2.779726242679828818e+00,2.847510394516382881e+00,2.851976100380961388e+00,3.087892494436436319e+00
